Timestep: 636, Current State: 2, Next State: 0
Timestep: 637, Current State: 0, Next State: 2
Timestep: 638, Current State: 2, Next State: 2
Timestep: 639, Current State: 2, Next State: 2
Timestep: 640, Current State: 2, Next State: 2
Timestep: 641, Current State: 2, Next State: 2
Timestep: 642, Current State: 2, Next State: 2
Timestep: 643, Current State: 2, Next State: 2
Timestep: 644, Current State: 2, Next State: 2
Timestep: 645, Current State: 2, Next State: 0
Timestep: 646, Current State: 0, Next State: 2
Timestep: 647, Current State: 2, Next State: 0
Timestep: 648, Current State: 0, Next State: 2
Timestep: 649, Current State: 2, Next State: 2
Timestep: 650, Current State: 2, Next State: 2
Timestep: 651, Current State: 2, Next State: 2
Timestep: 652, Current State: 2, Next State: 2
Timestep: 653, Current State: 2, Next State: 0
Timestep: 654, Current State: 0, Next State: 2
Timestep: 655, Current State: 2, Next State: 0
Timestep: 656, Current State: 0, Next State: 2
Timestep: 657, Current State: 2, Next State: 0
Timestep: 658, Current State: 0, Next State: 2
Timestep: 659, Current State: 2, Next State: 2
Timestep: 660, Current State: 2, Next State: 2
Timestep: 661, Current State: 2, Next State: 2
Timestep: 662, Current State: 2, Next State: 2
Timestep: 663, Current State: 2, Next State: 2
Timestep: 664, Current State: 2, Next State: 2
Timestep: 665, Current State: 2, Next State: 2
Timestep: 666, Current State: 2, Next State: 2
Timestep: 667, Current State: 2, Next State: 2
Timestep: 668, Current State: 2, Next State: 2
Timestep: 669, Current State: 2, Next State: 2
Timestep: 670, Current State: 2, Next State: 2
Timestep: 671, Current State: 2, Next State: 2
Timestep: 672, Current State: 2, Next State: 2
Timestep: 673, Current State: 2, Next State: 2
Timestep: 674, Current State: 2, Next State: 2
Timestep: 675, Current State: 2, Next State: 2
Timestep: 676, Current State: 2, Next State: 2
Timestep: 677, Current State: 2, Next State: 2
Timestep: 678, Current State: 2, Next State: 2
Timestep: 679, Current State: 2, Next State: 2
Timestep: 680, Current State: 2, Next State: 2
Timestep: 681, Current State: 2, Next State: 2
Timestep: 682, Current State: 2, Next State: 0
Timestep: 683, Current State: 0, Next State: 2
Timestep: 684, Current State: 2, Next State: 2
Timestep: 685, Current State: 2, Next State: 2
Timestep: 686, Current State: 2, Next State: 0
Timestep: 687, Current State: 0, Next State: 2
Timestep: 688, Current State: 2, Next State: 4
Timestep: 689, Current State: 4, Next State: 0
Timestep: 690, Current State: 0, Next State: 0
Timestep: 691, Current State: 0, Next State: 2
Timestep: 692, Current State: 2, Next State: 0
Timestep: 693, Current State: 0, Next State: 5
Timestep: 694, Current State: 5, Next State: 0
Timestep: 695, Current State: 0, Next State: 0
Timestep: 696, Current State: 0, Next State: 2
Timestep: 697, Current State: 2, Next State: 0
Timestep: 698, Current State: 0, Next State: 0
Timestep: 699, Current State: 0, Next State: 2
Timestep: 700, Current State: 2, Next State: 2
Timestep: 701, Current State: 2, Next State: 2
Timestep: 702, Current State: 2, Next State: 0
Timestep: 703, Current State: 0, Next State: 4
Timestep: 704, Current State: 4, Next State: 2
Timestep: 705, Current State: 2, Next State: 0
Timestep: 706, Current State: 0, Next State: 0
Timestep: 707, Current State: 0, Next State: 2
Timestep: 708, Current State: 2, Next State: 0
Timestep: 709, Current State: 0, Next State: 1
Timestep: 710, Current State: 1, Next State: 2
Timestep: 711, Current State: 2, Next State: 2
Timestep: 712, Current State: 2, Next State: 0
Timestep: 713, Current State: 0, Next State: 2
Timestep: 714, Current State: 2, Next State: 0
Timestep: 715, Current State: 0, Next State: 2
Timestep: 716, Current State: 2, Next State: 0
Timestep: 717, Current State: 0, Next State: 2
Timestep: 718, Current State: 2, Next State: 2
Timestep: 719, Current State: 2, Next State: 2
Timestep: 720, Current State: 2, Next State: 2
Timestep: 721, Current State: 2, Next State: 0
Timestep: 722, Current State: 0, Next State: 4
Timestep: 723, Current State: 4, Next State: 4
Timestep: 724, Current State: 4, Next State: 0
Timestep: 725, Current State: 0, Next State: 0
Timestep: 726, Current State: 0, Next State: 2
Timestep: 727, Current State: 2, Next State: 0
Timestep: 728, Current State: 0, Next State: 0
Timestep: 729, Current State: 0, Next State: 2
Timestep: 730, Current State: 2, Next State: 0
Timestep: 731, Current State: 0, Next State: 2
Timestep: 732, Current State: 2, Next State: 0
Timestep: 733, Current State: 0, Next State: 2
Timestep: 734, Current State: 2, Next State: 2
Timestep: 735, Current State: 2, Next State: 2
Timestep: 736, Current State: 2, Next State: 0
Timestep: 737, Current State: 0, Next State: 2
Timestep: 738, Current State: 2, Next State: 2
Timestep: 739, Current State: 2, Next State: 2
Timestep: 740, Current State: 2, Next State: 2
Timestep: 741, Current State: 2, Next State: 0
Timestep: 742, Current State: 0, Next State: 2
Timestep: 743, Current State: 2, Next State: 2
Timestep: 744, Current State: 2, Next State: 0
Timestep: 745, Current State: 0, Next State: 5
Timestep: 746, Current State: 5, Next State: 2
Timestep: 747, Current State: 2, Next State: 2
Timestep: 748, Current State: 2, Next State: 2
Timestep: 749, Current State: 2, Next State: 4
Timestep: 750, Current State: 4, Next State: 2
Timestep: 751, Current State: 2, Next State: 2
Timestep: 752, Current State: 2, Next State: 0
Timestep: 753, Current State: 0, Next State: 2
Timestep: 754, Current State: 2, Next State: 2
Timestep: 755, Current State: 2, Next State: 2
Timestep: 756, Current State: 2, Next State: 0
Timestep: 757, Current State: 0, Next State: 4
Timestep: 758, Current State: 4, Next State: 2
Timestep: 759, Current State: 2, Next State: 0
Timestep: 760, Current State: 0, Next State: 0
Timestep: 761, Current State: 0, Next State: 0
Timestep: 762, Current State: 0, Next State: 2
Timestep: 763, Current State: 2, Next State: 0
Timestep: 764, Current State: 0, Next State: 4
Timestep: 765, Current State: 4, Next State: 2
Timestep: 766, Current State: 2, Next State: 2
Timestep: 767, Current State: 2, Next State: 1
Timestep: 768, Current State: 1, Next State: 2
Timestep: 769, Current State: 2, Next State: 2
Timestep: 770, Current State: 2, Next State: 0
Timestep: 771, Current State: 0, Next State: 2
Timestep: 772, Current State: 2, Next State: 0
Timestep: 773, Current State: 0, Next State: 0
Timestep: 774, Current State: 0, Next State: 4
Timestep: 775, Current State: 4, Next State: 2
Timestep: 776, Current State: 2, Next State: 2
Timestep: 777, Current State: 2, Next State: 0
Timestep: 778, Current State: 0, Next State: 5
Timestep: 779, Current State: 5, Next State: 2
Timestep: 780, Current State: 2, Next State: 2
Timestep: 781, Current State: 2, Next State: 2
Timestep: 782, Current State: 2, Next State: 0
Timestep: 783, Current State: 0, Next State: 2
Timestep: 784, Current State: 2, Next State: 2
Timestep: 785, Current State: 2, Next State: 2
Timestep: 786, Current State: 2, Next State: 4
Timestep: 787, Current State: 4, Next State: 2
Timestep: 788, Current State: 2, Next State: 2
Timestep: 789, Current State: 2, Next State: 2
Timestep: 790, Current State: 2, Next State: 0
Timestep: 791, Current State: 0, Next State: 5
Timestep: 792, Current State: 5, Next State: 0
Timestep: 793, Current State: 0, Next State: 2
Timestep: 794, Current State: 2, Next State: 2
Timestep: 795, Current State: 2, Next State: 2
Timestep: 796, Current State: 2, Next State: 5
Timestep: 797, Current State: 5, Next State: 0
Timestep: 798, Current State: 0, Next State: 2
Timestep: 799, Current State: 2, Next State: 2
Timestep: 800, Current State: 2, Next State: 2
Timestep: 801, Current State: 2, Next State: 0
Timestep: 802, Current State: 0, Next State: 2
Timestep: 803, Current State: 2, Next State: 2
Timestep: 804, Current State: 2, Next State: 2
Timestep: 805, Current State: 2, Next State: 0
Timestep: 806, Current State: 0, Next State: 4
Timestep: 807, Current State: 4, Next State: 2
Timestep: 808, Current State: 2, Next State: 2
Timestep: 809, Current State: 2, Next State: 0
Timestep: 810, Current State: 0, Next State: 2
Timestep: 811, Current State: 2, Next State: 2
Timestep: 812, Current State: 2, Next State: 0
Timestep: 813, Current State: 0, Next State: 2
Timestep: 814, Current State: 2, Next State: 2
Timestep: 815, Current State: 2, Next State: 2
Timestep: 816, Current State: 2, Next State: 0
Timestep: 817, Current State: 0, Next State: 2
Timestep: 818, Current State: 2, Next State: 2
Timestep: 819, Current State: 2, Next State: 2
Timestep: 820, Current State: 2, Next State: 0
Timestep: 821, Current State: 0, Next State: 2
Timestep: 822, Current State: 2, Next State: 2
Timestep: 823, Current State: 2, Next State: 2
Timestep: 824, Current State: 2, Next State: 2
Timestep: 825, Current State: 2, Next State: 0
Timestep: 826, Current State: 0, Next State: 0
Timestep: 827, Current State: 0, Next State: 0
Timestep: 828, Current State: 0, Next State: 2
Timestep: 829, Current State: 2, Next State: 0
Timestep: 830, Current State: 0, Next State: 5
Timestep: 831, Current State: 5, Next State: 4
Timestep: 832, Current State: 4, Next State: 2
Timestep: 833, Current State: 2, Next State: 2
Timestep: 834, Current State: 2, Next State: 0
Timestep: 835, Current State: 0, Next State: 2
Timestep: 836, Current State: 2, Next State: 2
Timestep: 837, Current State: 2, Next State: 2
Timestep: 838, Current State: 2, Next State: 0
Timestep: 839, Current State: 0, Next State: 2
Timestep: 840, Current State: 2, Next State: 0
Timestep: 841, Current State: 0, Next State: 0
Timestep: 842, Current State: 0, Next State: 0
Timestep: 843, Current State: 0, Next State: 0
Timestep: 844, Current State: 0, Next State: 2
Timestep: 845, Current State: 2, Next State: 2
Timestep: 846, Current State: 2, Next State: 0
Timestep: 847, Current State: 0, Next State: 4
Timestep: 848, Current State: 4, Next State: 2
Timestep: 849, Current State: 2, Next State: 2
Timestep: 850, Current State: 2, Next State: 0
Timestep: 851, Current State: 0, Next State: 2
Timestep: 852, Current State: 2, Next State: 2
Timestep: 853, Current State: 2, Next State: 0
Timestep: 854, Current State: 0, Next State: 2
Timestep: 855, Current State: 2, Next State: 0
Timestep: 856, Current State: 0, Next State: 0
Timestep: 857, Current State: 0, Next State: 2
Timestep: 858, Current State: 2, Next State: 2
Timestep: 859, Current State: 2, Next State: 2
Timestep: 860, Current State: 2, Next State: 4
Timestep: 861, Current State: 4, Next State: 0
Timestep: 862, Current State: 0, Next State: 2
Timestep: 863, Current State: 2, Next State: 2
Timestep: 864, Current State: 2, Next State: 2
Timestep: 865, Current State: 2, Next State: 2
Timestep: 866, Current State: 2, Next State: 2
Timestep: 867, Current State: 2, Next State: 0
Timestep: 868, Current State: 0, Next State: 0
Timestep: 869, Current State: 0, Next State: 2
Timestep: 870, Current State: 2, Next State: 0
Timestep: 871, Current State: 0, Next State: 0
Timestep: 872, Current State: 0, Next State: 0
Timestep: 873, Current State: 0, Next State: 4
Timestep: 874, Current State: 4, Next State: 0
Timestep: 875, Current State: 0, Next State: 0
Timestep: 876, Current State: 0, Next State: 2
Timestep: 877, Current State: 2, Next State: 2
Timestep: 878, Current State: 2, Next State: 2
Timestep: 879, Current State: 2, Next State: 2
Timestep: 880, Current State: 2, Next State: 2
Timestep: 881, Current State: 2, Next State: 2
Timestep: 882, Current State: 2, Next State: 0
Timestep: 883, Current State: 0, Next State: 2
Timestep: 884, Current State: 2, Next State: 0
Timestep: 885, Current State: 0, Next State: 0
Timestep: 886, Current State: 0, Next State: 0
Timestep: 887, Current State: 0, Next State: 2
Timestep: 888, Current State: 2, Next State: 2
Timestep: 889, Current State: 2, Next State: 2
Timestep: 890, Current State: 2, Next State: 0
Timestep: 891, Current State: 0, Next State: 2
Timestep: 892, Current State: 2, Next State: 0
Timestep: 893, Current State: 0, Next State: 2
Timestep: 894, Current State: 2, Next State: 0
Timestep: 895, Current State: 0, Next State: 2
Timestep: 896, Current State: 2, Next State: 2
Timestep: 897, Current State: 2, Next State: 2
Timestep: 898, Current State: 2, Next State: 2
Timestep: 899, Current State: 2, Next State: 2
Timestep: 900, Current State: 2, Next State: 0
Timestep: 901, Current State: 0, Next State: 2
Timestep: 902, Current State: 2, Next State: 0
Timestep: 903, Current State: 0, Next State: 2
Timestep: 904, Current State: 2, Next State: 4
Timestep: 905, Current State: 4, Next State: 0
Timestep: 906, Current State: 0, Next State: 2
Timestep: 907, Current State: 2, Next State: 4
Timestep: 908, Current State: 4, Next State: 2
Timestep: 909, Current State: 2, Next State: 0
Timestep: 910, Current State: 0, Next State: 4
Timestep: 911, Current State: 4, Next State: 2
Timestep: 912, Current State: 2, Next State: 0
Timestep: 913, Current State: 0, Next State: 2
Timestep: 914, Current State: 2, Next State: 2
Timestep: 915, Current State: 2, Next State: 5
Timestep: 916, Current State: 5, Next State: 2
Timestep: 917, Current State: 2, Next State: 0
Timestep: 918, Current State: 0, Next State: 0
Timestep: 919, Current State: 0, Next State: 0
Timestep: 920, Current State: 0, Next State: 0
Timestep: 921, Current State: 0, Next State: 0
Timestep: 922, Current State: 0, Next State: 2
Timestep: 923, Current State: 2, Next State: 2
Timestep: 924, Current State: 2, Next State: 2
Timestep: 925, Current State: 2, Next State: 2
Timestep: 926, Current State: 2, Next State: 2
Timestep: 927, Current State: 2, Next State: 2
Timestep: 928, Current State: 2, Next State: 4
Timestep: 929, Current State: 4, Next State: 0
Timestep: 930, Current State: 0, Next State: 2
Timestep: 931, Current State: 2, Next State: 2
Timestep: 932, Current State: 2, Next State: 4
Timestep: 933, Current State: 4, Next State: 2
Timestep: 934, Current State: 2, Next State: 0
Timestep: 935, Current State: 0, Next State: 0
Timestep: 936, Current State: 0, Next State: 2
Timestep: 937, Current State: 2, Next State: 0
Timestep: 938, Current State: 0, Next State: 0
Timestep: 939, Current State: 0, Next State: 0
Timestep: 940, Current State: 0, Next State: 2
Timestep: 941, Current State: 2, Next State: 2
Timestep: 942, Current State: 2, Next State: 2
Timestep: 943, Current State: 2, Next State: 0
Timestep: 944, Current State: 0, Next State: 0
Timestep: 945, Current State: 0, Next State: 2
Timestep: 946, Current State: 2, Next State: 0
Timestep: 947, Current State: 0, Next State: 0
Timestep: 948, Current State: 0, Next State: 4
Timestep: 949, Current State: 4, Next State: 4
Timestep: 950, Current State: 4, Next State: 2
Timestep: 951, Current State: 2, Next State: 2
Timestep: 952, Current State: 2, Next State: 2
Timestep: 953, Current State: 2, Next State: 4
Timestep: 954, Current State: 4, Next State: 2
Timestep: 955, Current State: 2, Next State: 2
Timestep: 956, Current State: 2, Next State: 2
Timestep: 957, Current State: 2, Next State: 2
Timestep: 958, Current State: 2, Next State: 2
Timestep: 959, Current State: 2, Next State: 0
Timestep: 960, Current State: 0, Next State: 2
Timestep: 961, Current State: 2, Next State: 0
Timestep: 962, Current State: 0, Next State: 2
Timestep: 963, Current State: 2, Next State: 2
Timestep: 964, Current State: 2, Next State: 2
Timestep: 965, Current State: 2, Next State: 5
Timestep: 966, Current State: 5, Next State: 0
Timestep: 967, Current State: 0, Next State: 2
Timestep: 968, Current State: 2, Next State: 2
Timestep: 969, Current State: 2, Next State: 0
Timestep: 970, Current State: 0, Next State: 4
Timestep: 971, Current State: 4, Next State: 0
Timestep: 972, Current State: 0, Next State: 2
Timestep: 973, Current State: 2, Next State: 2
Timestep: 974, Current State: 2, Next State: 0
Timestep: 975, Current State: 0, Next State: 0
Timestep: 976, Current State: 0, Next State: 4
Timestep: 977, Current State: 4, Next State: 0
Timestep: 978, Current State: 0, Next State: 2
Timestep: 979, Current State: 2, Next State: 2
Timestep: 980, Current State: 2, Next State: 2
Timestep: 981, Current State: 2, Next State: 2
Timestep: 982, Current State: 2, Next State: 2
Timestep: 983, Current State: 2, Next State: 2
Timestep: 984, Current State: 2, Next State: 4
Timestep: 985, Current State: 4, Next State: 2
Timestep: 986, Current State: 2, Next State: 5
Timestep: 987, Current State: 5, Next State: 2
Timestep: 988, Current State: 2, Next State: 0
Timestep: 989, Current State: 0, Next State: 0
Timestep: 990, Current State: 0, Next State: 2
Timestep: 991, Current State: 2, Next State: 4
Timestep: 992, Current State: 4, Next State: 2
Timestep: 993, Current State: 2, Next State: 2
Timestep: 994, Current State: 2, Next State: 0
Timestep: 995, Current State: 0, Next State: 2
Timestep: 996, Current State: 2, Next State: 0
Timestep: 997, Current State: 0, Next State: 2
Timestep: 998, Current State: 2, Next State: 2
Timestep: 999, Current State: 2, Next State: 2
